SessionId;Position;Recommendations;Scores
496;57;214706441,214832282,214663942,214821296,214639192,214533050,214836542,214650508,214638590,214668287,214838370,214512425,214819464,214583846,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214685792,214685422,214685754,214552385,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214748302,214819723,214687839,214600132,214555537;1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;58;214530665,214639702,214552682,214684702,214696423,214826625,214587328,214557607,214668275,214838737,214835126,214843871,214691441,214835117,214704180,214839864,214586876,214640424,214677877,214564693,214717824,214819464,214659013,214663942,214512425,214832670,214838370,214668287,214832282,214638590,214696987,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214552382,214819723,214552385,214685754,214685422,214685792,214821296,214639192,214533050,214836542;1.0,0.9207920687376075,0.834263053536021,0.7461731658955717,0.19712523768689674,0.19427484248935262,0.18654329147389292,0.14260198281559816,0.11529411764705884,0.08962987442167879,0.06800076375119336,0.06044057729675757,0.05253406211907414,0.015378734773074736,0.012643489755452743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;59;214530665,214639702,214552682,214684702,214696423,214826625,214587328,214557607,214668275,214838737,214835126,214843871,214691441,214835117,214704180,214839864,214586876,214640424,214677877,214564693,214717824,214819464,214659013,214663942,214512425,214832670,214838370,214668287,214832282,214638590,214696987,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214552382,214819723,214552385,214685754,214685422,214685792,214821296,214639192,214533050,214836542;1.0,0.9207920687376075,0.834263053536021,0.7461731658955717,0.19712523768689674,0.19427484248935262,0.18654329147389292,0.14260198281559816,0.11529411764705884,0.08962987442167879,0.06800076375119336,0.06044057729675757,0.05253406211907414,0.015378734773074736,0.012643489755452743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;60;214530665,214835126,214696423,214639702,214684702,214557607,214835117,214552682,214704180,214826625,214843871,214838737,214691441,214839864,214512425,214638590,214668287,214832670,214659013,214838370,214564693,214663942,214819464,214717824,214586876,214650508,214640424,214677877,214832282,214836542,214819723,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214552385,214685754,214685422,214685792,214821296,214639192,214533050;1.0,0.6481730252552391,0.5029554003224074,0.4836109618484686,0.4836109618484686,0.2418054809242343,0.05373455131649651,0.05373455131649651,0.030225685115529286,0.009869611466295277,0.008832894427149716,0.0075564212788823215,0.005970505701832945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;61;214557607,214530665,214668275,214552687,214835126,214552682,214835117,214639702,214704180,214696423,214843871,214826625,214838737,214691441,214668287,214586876,214839864,214564693,214640424,214677877,214717824,214819464,214748302,214663942,214512425,214832670,214838370,214659013,214832282,214638590,214696987,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214552382,214687839,214552385,214685754,214685422,214685792,214821296,214639192,214533050,214836542;1.0,0.8729381008601788,0.8320000000000001,0.8,0.648326530612245,0.28888888888888886,0.0625,0.05,0.04187654320987654,0.030222222222222223,0.018847681359044997,0.018055555555555554,0.01461027102052743,0.012081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;62;214706441,214832282,214663942,214821296,214639192,214533050,214836542,214650508,214638590,214668287,214838370,214512425,214819464,214583846,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214685792,214685422,214685754,214552385,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214748302,214819723,214687839,214600132,214555537;1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;63;214706441,214832282,214663942,214821296,214639192,214533050,214836542,214650508,214638590,214668287,214838370,214512425,214819464,214583846,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214685792,214685422,214685754,214552385,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214748302,214819723,214687839,214600132,214555537;1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;64;214629122,214629133,214629120,214534601,214629292,214638570,214544492,214838370,214533050,214836542,214650508,214638590,214668287,214512425,214821296,214663942,214819464,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214748302,214639192,214832282,214685792,214559317,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214716667,214685422,214585695,214600492,214819509,214696987,214552382,214552385,214685754,214687839,214819723,214545808;1.0,0.625,0.125,0.125,0.05555555555555555,0.03125,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;65;214629120,214629122,214695540,214629133,214629292,214638570,214544492,214832282,214512425,214836542,214650508,214638590,214668287,214838370,214663942,214639192,214819464,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214748302,214533050,214685754,214821296,214559317,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214716667,214685792,214585695,214600492,214819509,214696987,214552382,214552385,214687839,214685422,214819723,214545808;1.0,0.625,0.625,0.5555555555555556,0.15625,0.07555555555555556,0.04513888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;66;214638570,214668287,214629137,214544492,214629133,214629122,214534601,214629120,214629292,214821296,214533050,214836542,214650508,214638590,214832282,214838370,214512425,214663942,214819464,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214639192,214552385,214685792,214685422,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214819723,214685754,214748302,214686532;1.0,0.9846153846153847,0.9846153846153847,0.5044634377967712,0.38290598290598293,0.14878632478632478,0.06153846153846154,0.06153846153846154,0.02009419152276295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;67;214819719,214586432,214717860,214601233,214820385,214826833,214718169,214674401,214706102,214819464,214826705,214821017,214819721,214826953,214543922,214820345,214677560,214748336,214826908,214821397,214685792,214685422,214685754,214832282,214821296,214639192,214836542,214650508,214638590,214668287,214838370,214512425,214533050,214600492,214552385,214587763,214548103,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214821026,214552382,214691630,214691632,214691456,214559317;1.0,0.1967750062988158,0.14512471655328799,0.13000755857898716,0.10884353741496598,0.09070294784580499,0.08635928445452255,0.08566389518770472,0.08436686092363747,0.08308390022675737,0.08163265306122448,0.07357016880826404,0.07256235827664399,0.07256235827664399,0.05845301083396322,0.05354945270289185,0.04938271604938272,0.047917442949296965,0.0454421768707483,0.045351473922902494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;68;214512611,214835120,214600989,214544355,214835713,214680371,214704182,214530710,214704180,214511015,214826705,214835285,214577492,214712237,214712235,214602605,214838366,214530697,214819410,214536697,214838370,214638590,214586876,214668287,214640424,214677877,214512425,214663942,214819464,214717824,214836542,214839864,214650508,214685792,214533050,214639192,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509;1.0,0.6085157033749585,0.43373304012742353,0.3182812700383126,0.24483174618331738,0.24483174618331738,0.2167849094816507,0.20674680788813468,0.1870242505567008,0.13857476833975765,0.12241587309165869,0.10877247136273573,0.09793269847332696,0.0727345985009191,0.05416055743913766,0.04760617286897838,0.04148537921439545,0.03536458555981251,0.02448317461833174,0.02448317461833174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;69;214629122,214629133,214629120,214534601,214629292,214638570,214544492,214838370,214533050,214836542,214650508,214638590,214668287,214512425,214821296,214663942,214819464,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214748302,214639192,214832282,214685792,214559317,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214716667,214685422,214585695,214600492,214819509,214696987,214552382,214552385,214685754,214687839,214819723,214545808;1.0,0.625,0.125,0.125,0.05555555555555555,0.03125,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;70;214744779,214748287,214820394,214820458,214820812,214820456,214819599,214555492,214708370,214819770,214783357,214821279,214691426,214819719,214821032,214826608,214538030,214826799,214832559,214829737,214668287,214821296,214663942,214552385,214685754,214685422,214685792,214639192,214512425,214838370,214533050,214836542,214650508,214638590,214832282,214600492,214552382,214696987,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456;1.0,0.608036958456427,0.4120578075414436,0.2704051285971002,0.2671448867995081,0.2537440139646071,0.24806725858954798,0.16373518066493084,0.13889527034877716,0.10335441050386265,0.1012552463176319,0.09696616352535592,0.06306763993149461,0.05572787149119136,0.054368655113357416,0.04893178960202168,0.04893178960202168,0.04534289920114498,0.04331075027148944,0.04239090752256776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;71;214744779,214748287,214820394,214820458,214820812,214820456,214819599,214555492,214708370,214819770,214783357,214821279,214691426,214819719,214821032,214826608,214538030,214826799,214832559,214829737,214668287,214821296,214663942,214552385,214685754,214685422,214685792,214639192,214512425,214838370,214533050,214836542,214650508,214638590,214832282,214600492,214552382,214696987,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456;1.0,0.608036958456427,0.4120578075414436,0.2704051285971002,0.2671448867995081,0.2537440139646071,0.24806725858954798,0.16373518066493084,0.13889527034877716,0.10335441050386265,0.1012552463176319,0.09696616352535592,0.06306763993149461,0.05572787149119136,0.054368655113357416,0.04893178960202168,0.04893178960202168,0.04534289920114498,0.04331075027148944,0.04239090752256776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;72;214744779,214748287,214820394,214820458,214820812,214820456,214819599,214555492,214708370,214819770,214783357,214821279,214691426,214819719,214821032,214826608,214538030,214826799,214832559,214829737,214668287,214821296,214663942,214552385,214685754,214685422,214685792,214639192,214512425,214838370,214533050,214836542,214650508,214638590,214832282,214600492,214552382,214696987,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456;1.0,0.608036958456427,0.4120578075414436,0.2704051285971002,0.2671448867995081,0.2537440139646071,0.24806725858954798,0.16373518066493084,0.13889527034877716,0.10335441050386265,0.1012552463176319,0.09696616352535592,0.06306763993149461,0.05572787149119136,0.054368655113357416,0.04893178960202168,0.04893178960202168,0.04534289920114498,0.04331075027148944,0.04239090752256776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;73;214744779,214820458,214820812,214748287,214555492,214820456,214821392,214820394,214821022,214826955,214821397,214821020,214826799,214826897,214832559,214718411,214832653,214684841,214820454,214717880,214685792,214712113,214554982,214552385,214685754,214685422,214821296,214696987,214639192,214826621,214533050,214836542,214650508,214638590,214668287,214838370,214552382,214820246,214819509,214663942,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214534736,214587763,214821026;1.0,0.9691535750991044,0.6994244604316548,0.5503597122302158,0.4172661870503598,0.4135322485813003,0.3929856115107914,0.3603507937451692,0.29136690647482016,0.28507194244604317,0.22370503597122304,0.2086330935251799,0.17166146674497137,0.16546762589928057,0.16187050359712232,0.16187050359712232,0.14436850519584335,0.13151978417266189,0.12949640287769784,0.12949640287769784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;74;214744779,214820458,214820812,214748287,214555492,214820456,214821392,214820394,214821022,214826955,214821397,214821020,214826799,214826897,214832559,214718411,214832653,214684841,214820454,214717880,214685792,214712113,214554982,214552385,214685754,214685422,214821296,214696987,214639192,214826621,214533050,214836542,214650508,214638590,214668287,214838370,214552382,214820246,214819509,214663942,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214534736,214587763,214821026;1.0,0.9691535750991044,0.6994244604316548,0.5503597122302158,0.4172661870503598,0.4135322485813003,0.3929856115107914,0.3603507937451692,0.29136690647482016,0.28507194244604317,0.22370503597122304,0.2086330935251799,0.17166146674497137,0.16546762589928057,0.16187050359712232,0.16187050359712232,0.14436850519584335,0.13151978417266189,0.12949640287769784,0.12949640287769784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;75;214744779,214748287,214820394,214820458,214820812,214820456,214819599,214555492,214708370,214819770,214783357,214821279,214691426,214819719,214821032,214826608,214538030,214826799,214832559,214829737,214668287,214821296,214663942,214552385,214685754,214685422,214685792,214639192,214512425,214838370,214533050,214836542,214650508,214638590,214832282,214600492,214552382,214696987,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456;1.0,0.608036958456427,0.4120578075414436,0.2704051285971002,0.2671448867995081,0.2537440139646071,0.24806725858954798,0.16373518066493084,0.13889527034877716,0.10335441050386265,0.1012552463176319,0.09696616352535592,0.06306763993149461,0.05572787149119136,0.054368655113357416,0.04893178960202168,0.04893178960202168,0.04534289920114498,0.04331075027148944,0.04239090752256776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;76;214826837,214826876,214820400,214827007,214711657,214821305,214800262,214717890,214640017,214820402,214826925,214717286,214826908,214821300,214820415,214717007,214573357,214743335,214601233,214684843,214821296,214512425,214685422,214552385,214685792,214685754,214533050,214639192,214838370,214836542,214650508,214552382,214668287,214638590,214832282,214716667,214696987,214819509,214583846,214548103,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630;1.0,0.9197149643705463,0.5776722090261283,0.5472684085510688,0.4788598574821853,0.38954869358669836,0.37244655581947744,0.37244655581947744,0.3420427553444181,0.30403800475059384,0.29073634204275534,0.29073634204275534,0.2901639439623831,0.2763705463182898,0.2736342042755344,0.2736342042755344,0.2736342042755344,0.2736342042755344,0.2736342042755344,0.2736342042755344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503;0;214826810,214684513,214826705,214821277,214826801,214532070,214839373,214585395,214826702,214826955,214839313,214717003,214820842,214820413,214535621,214840378,214820441,214826799,214826816,214532072,214552382,214838370,214685754,214685422,214685792,214663942,214512425,214668287,214821296,214639192,214638590,214533050,214650508,214836542,214552385,214716667,214696987,214587763,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214821026,214819509,214691630,214691632,214691456;1.0,0.2622423729001586,0.237541843170359,0.1357070569123536,0.11964617678490248,0.10598904489705256,0.09708113784963839,0.08885845780312243,0.08428570551379702,0.07344265281768936,0.07238276236871882,0.07164744541767151,0.07065936326470171,0.0674256820563684,0.0600863097615567,0.05687217043256479,0.05543600451255053,0.0544981002382555,0.053999838592536265,0.05047683566221556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503;1;214826705,214826816,214826810,214826608,214826801,214826702,214684513,214821277,214585395,214839313,214826955,214820441,214587167,214821290,214821292,214826700,214826803,214826897,214820195,214821279,214532567,214821296,214819509,214696987,214552382,214552385,214685754,214685422,214685792,214583846,214547042,214639192,214533050,214836542,214650508,214638590,214668287,214838370,214600492,214585695,214716667,214559317,214753513,214557416,214587765,214587763,214709587,214826621,214821026,214843916;1.0,0.39938623562491515,0.17604528520261145,0.14010890384852748,0.08380682726655009,0.06100531941676648,0.06089350459193131,0.0476928019563326,0.04297164213377247,0.039256093822802124,0.03746536043475627,0.03469136245760039,0.030098606227370445,0.029079305325513265,0.022217310329390814,0.021788249417779168,0.01780304824221956,0.016276008539435036,0.016089784185436926,0.01570839670844879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507;0;214642097,214826833,214674427,214819535,214609325,214563337,214820197,214685141,214650592,214821020,214748336,214717003,214555910,214716982,214601233,214717498,214832655,214586711,214640424,214836542,214650508,214638590,214512425,214668287,214838370,214677877,214586876,214663942,214819464,214717824,214839864,214533050,214832282,214639192,214716667,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214585695,214821296,214600492,214819509,214696987,214552382;1.0,0.41385135135135137,0.3402777777777778,0.3310810810810811,0.3310810810810811,0.3310810810810811,0.08952702702702704,0.08277027027027027,0.08277027027027027,0.08277027027027027,0.03678678678678679,0.03678678678678679,0.03678678678678679,0.020692567567567568,0.020692567567567568,0.013243243243243245,0.013243243243243245,0.009196696696696698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507;1;214718160,214821024,214821022,214832557,214821020,214819547,214587384,214819552,214829282,214717888,214584920,214821017,214718203,214819427,214554131,214561475,214718169,214572264,214556840,214826810,214838370,214512425,214668287,214638590,214650508,214552385,214836542,214533050,214639192,214821296,214685792,214685422,214663942,214685754,214716667,214552382,214696987,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317;1.0,0.45865350431440044,0.2602655170499869,0.2541602198623318,0.2063924638091157,0.17021058647812723,0.159530455308577,0.15286388137743695,0.12852349735016222,0.0763291799459829,0.06100301844005035,0.05550538544402181,0.04197804375857954,0.038721668226839374,0.03753369154324525,0.03697381449031555,0.03664140908183133,0.03435290331205934,0.026812343743360268,0.02648036296971241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507;2;214567005,214821024,214558258,214650635,214718160,214832557,214678835,214541525,214710101,214533050,214836542,214650508,214638590,214668287,214838370,214512425,214717824,214663942,214819464,214821296,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214639192,214552385,214685792,214691456,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214559317,214685422,214716667,214585695,214600492,214819509,214696987,214552382,214819723,214685754,214748302;1.0,0.888888888888889,0.8,0.8,0.8,0.2,0.1388888888888889,0.032,0.02222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509;0;214512611,214835120,214600989,214544355,214835713,214680371,214704182,214530710,214704180,214511015,214826705,214835285,214577492,214712237,214712235,214602605,214838366,214530697,214819410,214536697,214838370,214638590,214586876,214668287,214640424,214677877,214512425,214663942,214819464,214717824,214836542,214839864,214650508,214685792,214533050,214639192,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509;1.0,0.6085157033749585,0.43373304012742353,0.3182812700383126,0.24483174618331738,0.24483174618331738,0.2167849094816507,0.20674680788813468,0.1870242505567008,0.13857476833975765,0.12241587309165869,0.10877247136273573,0.09793269847332696,0.0727345985009191,0.05416055743913766,0.04760617286897838,0.04148537921439545,0.03536458555981251,0.02448317461833174,0.02448317461833174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526;0;214826619,214826615,214821300,214826617,214826876,214826612,214826872,214826621,214819562,214826908,214711280,214827007,214746427,214826998,214744775,214554272,214800262,214826927,214712124,214748293,214685792,214639192,214533050,214821296,214832282,214836542,214650508,214685754,214638590,214668287,214838370,214512425,214663942,214685422,214585695,214552385,214691630,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691632,214552382,214691456,214559317,214716667,214717824;1.0,0.40946568417422946,0.32688498769980057,0.17852379662673568,0.15609334494566035,0.15357467236471678,0.1376513650976201,0.12751115281891792,0.12212933976768792,0.11728602210753633,0.10000312848972402,0.095297098913737,0.095297098913737,0.08609010319975999,0.08555783864927947,0.08470853236776622,0.07969036817704539,0.07277874739263915,0.07241072867669048,0.06823742885181168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526;1;214826934,214826927,214826932,214821300,214743335,214819691,214748334,214826908,214556840,214842577,214800268,214826998,214837442,214821309,214821341,214832672,214840483,214675880,214821401,214819526,214821296,214819464,214663942,214685754,214685422,214685792,214650508,214639192,214836542,214533050,214838370,214668287,214638590,214512425,214832282,214677877,214821026,214548103,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214691630,214552385,214691632,214691456;1.0,0.8731903190319033,0.6265470297029704,0.36502323701757927,0.3564356435643565,0.22277227722772278,0.22277227722772278,0.21782178217821785,0.19801980198019803,0.17821782178217824,0.17821782178217824,0.17821782178217824,0.17821782178217824,0.17821782178217824,0.17821782178217824,0.17821782178217824,0.17821782178217824,0.17821782178217824,0.08910891089108912,0.08262376237623763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532;0;214840899,214712229,214708372,214840944,214691550,214596647,214583190,214820225,214820237,214691632,214639192,214836542,214650508,214638590,214668287,214838370,214512425,214663942,214819464,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214748302,214533050,214821296,214691456,214685792,214559317,214716667,214585695,214691630,214600492,214821026,214587763,214587765,214819509,214696987,214547042,214552382,214532567,214753513,214819723,214685754,214685422,214552385;1.0,0.125,0.125,0.05555555555555555,0.051250000000000004,0.021701388888888888,0.01020408163265306,0.009132231404958679,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
