SessionId;Position;Recommendations;Scores
532;0;214840901,214840899,214840940,214843464,214691550,214548885,214842459,214712229,214674684,214587540,214840944,214839902,214535653,214819423,214596647,214832672,214695425,214583190,214644317,214533022,214708372,214748293,214840419,214820225,214820237,214716930,214716932,214716935,214684513,214552385,214663942,214638590,214821026,214668287,214838370,214512425,214587763,214819464,214836542,214587765,214717824,214677877,214640424,214547042,214650508,214533050,214552382,214639192,214691630,214691632;1.0,0.36235212881593065,0.21219564826700257,0.2,0.2,0.2,0.2,0.2,0.19564718472468404,0.1919669318481099,0.18345153645768147,0.17909872118236553,0.17541846830579133,0.1722304882568545,0.1722304882568545,0.1722304882568545,0.16812766883949562,0.16157565757387132,0.1597382599487504,0.14502719403155276,0.1440908235752862,0.1440908235752862,0.14318979640643184,0.13410645653615033,0.12577307767883567,0.10808008889544354,0.1074781817311259,0.10217058738395407,0.09005438806310549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532;1;214842440,214843464,214691400,214843410,214843980,214843468,214844070,214843970,214691255,214691332,214691587,214840901,214826835,214840899,214840940,214712229,214548885,214842459,214691550,214674684,214587540,214840944,214839902,214535653,214832672,214596647,214819423,214695425,214583190,214644317,214533022,214748293,214708372,214840419,214820225,214820237,214716930,214716932,214716935,214684513,214838375,214516012,214819464,214717824,214677877,214640424,214839864,214686054,214586876,214564693;1.0,0.35344739919278945,0.3141754659491462,0.3141754659491462,0.3015565013010396,0.3015565013010396,0.29654857571448306,0.28460537227102517,0.24014005984842404,0.23911249605847773,0.23435883403688218,0.19635966621821638,0.162414592293847,0.07115134306775629,0.04166666666666667,0.039271933243643274,0.039271933243643274,0.039271933243643274,0.039271933243643274,0.03841721588907268,0.03769456266262995,0.036022482466049284,0.03516776511147869,0.034445111885035955,0.033819121186716386,0.033819121186716386,0.033819121186716386,0.03301349293537018,0.0317269421901942,0.031366151405815314,0.0284774914126002,0.0282936260223511,0.0282936260223511,0.028116700628221317,0.026333099043146218,0.02469675955225397,0.021222570180344447,0.02110437989046468,0.02006218243603233,0.017683049581557125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554;0;214829312,214686086,214685795,214546102,214746386,214827020,214821298,214827030,214820842,214546121,214709634,214684115,214821272,214774685,214706216,214601462,214708367,214684044,214539390,214712107,214832443,214586711,214699301,214819552,214839313,214819775,214737337,214540597,214586722,214827022,214567410,214832557,214684513,214556840,214630042,214828867,214820814,214826700,214826608,214687685,214717888,214821275,214595893,214712297,214586690,214533369,214676390,214545825,214545808,214702708;1.0,0.2141085251160155,0.20893421757646713,0.15018614790725845,0.0918012025983698,0.07983836833037901,0.07596296538431999,0.06982864530458746,0.06674313003846478,0.062036475547263284,0.038612021120994766,0.03712762287759675,0.03704135998634369,0.02903677599045737,0.028313404291137247,0.023011657880450148,0.022145441427502265,0.020869713781361564,0.020869713781361564,0.020223680110696973,0.01969881345997096,0.019016184197876065,0.017416096804866714,0.017266812031662783,0.01680050114776243,0.016324290683493104,0.015883510633816048,0.015509118886815821,0.015451846064643972,0.014895937897787152,0.014441727853092237,0.014255910262715773,0.014095569777245062,0.013931532125516602,0.013931532125516602,0.013332933057702372,0.013015434809580971,0.012622296874004447,0.012622296874004447,0.012314765540141435,0.012159011197987991,0.011942243405268399,0.011576215218232905,0.011071156112457037,0.010434856890680782,0.010434856890680782,0.010434856890680782,0.010434856890680782,0.010434856890680782,0.010207751868333325
554;1;214774685,214829312,214706216,214685795,214827020,214686086,214546102,214695234,214827030,214746386,214540597,214774682,214687685,214702747,214586692,214601462,214709634,214613865,214840419,214820225,214840417,214556840,214839313,214820842,214832443,214826816,214684513,214712278,214708367,214545941,214821272,214839909,214641416,214587328,214600925,214540963,214545832,214712285,214550548,214600933,214644842,214684100,214700497,214746390,214570517,214672942,214668759,214557607,214531151,214551607;1.0,0.4404712058379108,0.1970922028614351,0.11721398334287375,0.10125222285715788,0.10050590777703411,0.09170697751602233,0.08311747033303736,0.0814015600441313,0.07761577980135487,0.07670870408894856,0.0631210351470733,0.05865340811708779,0.056279042637065485,0.054096404676006384,0.05339542002220852,0.05187017554342807,0.049715052081792124,0.04653087794112476,0.04614264082994198,0.04598508390107189,0.045937265816366535,0.04308677897686089,0.0407548286647988,0.039694150260772984,0.032993786985666726,0.032706851136864945,0.03247703203154153,0.03245398903757924,0.032449403213141007,0.031665581018426765,0.03116905137488901,0.03058441912278089,0.03058441912278089,0.03058441912278089,0.03058441912278089,0.03058441912278089,0.03058441912278089,0.029918777489059363,0.029918777489059363,0.029918777489059363,0.029918777489059363,0.029918777489059363,0.029918777489059363,0.029918777489059363,0.029918777489059363,0.029355985506784543,0.029355985506784543,0.029146309439658326,0.029146309439658326
554;2;214774685,214829312,214837391,214832670,214706216,214685795,214828850,214832117,214686086,214837410,214827020,214546102,214827030,214746386,214695234,214540597,214774682,214687685,214709634,214702747,214601462,214586692,214613865,214820842,214556840,214840419,214820225,214840417,214839313,214832443,214821298,214821272,214684513,214708367,214712278,214826816,214545941,214839909,214587328,214600925,214540963,214545832,214712285,214641416,214546121,214531151,214551607,214753693,214700497,214570517;1.0,0.5598512522799634,0.3053675192858019,0.21865260652759116,0.20054996080637258,0.1419325784696022,0.1412959438845335,0.1299081281261661,0.12583666502165242,0.11958062511038017,0.11100243691006945,0.11004837301922693,0.08992934252494499,0.08796455044153549,0.08311747033303735,0.07765572512708371,0.06312103514707329,0.06015734165855154,0.05658564604737608,0.056279042637065464,0.05620570528653527,0.05409640467600638,0.04971505208179211,0.04890579439775855,0.04763864603178751,0.04744324809683306,0.04614264082994197,0.04598508390107187,0.04513853035671141,0.04089700329897822,0.037107730935889,0.03618923544963057,0.03442826435459469,0.03425698842855586,0.033679885069746764,0.03299378698566672,0.032449403213141007,0.03232346068507008,0.030584419122780884,0.030584419122780884,0.030584419122780884,0.030584419122780884,0.030584419122780884,0.030584419122780884,0.030304673220325345,0.030225802381867884,0.030225802381867884,0.02999550802455224,0.02991877748905936,0.02991877748905936
554;3;214828867,214745227,214717260,214832443,214774685,214829312,214708044,214508563,214507331,214708372,214826953,214695131,214709722,214712107,214701095,214753625,214586645,214710050,214819528,214596647,214836137,214546102,214702749,214836407,214684513,214826810,214577732,214839313,214821026,214821371,214600989,214685795,214820441,214684093,214838458,214530264,214717427,214684025,214530485,214580885,214696618,214674637,214821028,214642059,214838220,214657595,214828828,214563212,214674564,214821020;1.0,0.18044975643420855,0.16131537783746505,0.1306894549600731,0.06693460775075416,0.05448633157062563,0.053026517636683555,0.052672014887597665,0.04251139723554528,0.040577242472189905,0.0386754889138753,0.03854800332072756,0.03787847727847132,0.03695404811837092,0.036730644633669166,0.036730644633669166,0.03491328594661078,0.03491328594661078,0.03255053269987435,0.03233441292880362,0.02922761773284164,0.029143536198962944,0.029070080601839503,0.028775278579497923,0.027561505452640675,0.025371624449352707,0.025291971393901436,0.02503148311950705,0.024796505244763282,0.024592735700083614,0.02365273513970719,0.022086861919589345,0.02207430513512197,0.02168971004880131,0.020827399258344766,0.01991871991481557,0.01991871991481557,0.01927400166036378,0.01927400166036378,0.01927400166036378,0.01927400166036378,0.01927400166036378,0.019226320438477787,0.018773919331043155,0.018773919331043155,0.018773919331043155,0.018773919331043155,0.018773919331043155,0.018773919331043155,0.01875443316189296
562;0;214535621,214826803,214532072,214532070,214821285,214820383,214820261,214833800,214684513,214826810,214602834,214839373,214835897,214820259,214835724,214594678,214838456,214821275,214826801,214841640,214640475,214833802,214820233,214836761,214725551,214836765,214691390,214820842,214841060,214644860,214716982,214820413,214839703,214546102,214687685,214587613,214821277,214613865,214585395,214716984,214508563,214585397,214508942,214827000,214744530,214594680,214582387,214826900,214685795,214826705;1.0,0.2460397790849115,0.08879605349128769,0.08501088607087999,0.07888061824119572,0.07802624867241027,0.07728621865789334,0.07181199161358871,0.05596175515381395,0.05569708100749874,0.04970517756347793,0.04593524316586172,0.03910378200699476,0.035995089483816675,0.031071087349235447,0.030597302537522186,0.030394853831063304,0.029632932190498968,0.02906526403006429,0.02852039664975119,0.028146686614052993,0.027359770547265107,0.026763790622377107,0.0266131590503325,0.024551164719479723,0.023961191268408483,0.02306318695822571,0.0220817767593981,0.021076672806835894,0.020714058232823632,0.020561155984023333,0.019997146141307102,0.019000129045426906,0.018633249155366783,0.01833437486453759,0.01816814183799444,0.01798861545756881,0.016835377512582083,0.01640162424673384,0.01620782561546121,0.014528814740054975,0.0142968312488102,0.013433411281587069,0.013281975569539221,0.013185937201611944,0.013185937201611944,0.013070908222441339,0.013048530901038694,0.012960993365340089,0.012949475869784583
574;0;214672963,214510854,214836802,214582502,214717310,214510044,214672946,214702811,214537455,214820252,214746386,214600502,214686086,214840451,214687685,214827020,214716984,214712375,214717316,214582507,214843931,214537436,214680422,214702787,214535094,214844070,214546772,214582511,214554332,214838957,214718207,214537532,214586576,214811741,214537535,214821313,214827024,214585100,214510738,214545879,214586692,214820255,214510783,214737337,214820439,214691321,214701242,214554358,214821341,214821315;1.0,0.21589291979286926,0.17940884995628192,0.15587770980774748,0.13889792935682102,0.1353328018209842,0.09904328332856376,0.09106084142937397,0.08970442497814096,0.07042652845578302,0.06528698382947258,0.06440068282933864,0.06185938081335888,0.057504083563471656,0.05692692681056493,0.05677928082229166,0.050324143003881466,0.04952164166428188,0.04823675550770425,0.04823675550770425,0.047186927076676176,0.047186927076676176,0.046299309785607014,0.046299309785607014,0.046299309785607014,0.045530420714686985,0.045530420714686985,0.044245534558109374,0.04369672761347551,0.04369672761347551,0.04273481103771391,0.04273481103771391,0.04230808883601212,0.04191081997050368,0.04191081997050368,0.04054966627945509,0.03944954831766647,0.0392044851774864,0.03896942745193687,0.03874359008811903,0.03791959902090879,0.03773079146104985,0.0375479788154972,0.03671200415463578,0.03640887550051333,0.03612090976409586,0.03612090976409586,0.034978206502341985,0.03475236913852414,0.03475236913852414
574;1;214672946,214672963,214672920,214546772,214510044,214537532,214537535,214582511,214820255,214820439,214691321,214510802,214600502,214820252,214582387,214510854,214836802,214582502,214717310,214702811,214537455,214746386,214686086,214840451,214687685,214827020,214716984,214712375,214717316,214582507,214843931,214537436,214535094,214680422,214702787,214844070,214554332,214838957,214718207,214586576,214811741,214821313,214827024,214585100,214510738,214545879,214586692,214510783,214737337,214701242;1.0,0.9215146974385436,0.40862422689949257,0.2553901418121829,0.24671121954446254,0.23970895238659617,0.2350870052970778,0.22336463953507238,0.2116403062099328,0.20422538890133196,0.2026101257628347,0.20126873819075133,0.19868067534470182,0.1975189423613237,0.17073443709082653,0.12109908614211705,0.10063436909537567,0.08743523514228657,0.07791090290631626,0.05107802836243657,0.050317184547687833,0.03662090487409044,0.034698286970235304,0.03225530497089676,0.03193156505666144,0.03184874717514131,0.02822791842595917,0.02777777777777778,0.027057056878234197,0.027057056878234197,0.026468185025810845,0.026468185025810845,0.02597030096877209,0.02597030096877209,0.02597030096877209,0.025539014181218286,0.024510455398304702,0.024510455398304702,0.023970895238659615,0.023731537372212595,0.023508700529707778,0.022745199492975782,0.022128119136894876,0.021990657832691864,0.021858808785571643,0.02173213164210013,0.021269936933148288,0.0210614869880993,0.020592570417952347,0.020261012576283467
574;2;214821290,214821277,214821292,214821285,214585395,214826702,214826705,214826955,214820231,214820413,214826816,214826801,214821275,214826799,214684513,214826627,214826900,214839373,214820842,214826835,214748347,214552367,214826700,214536412,214835773,214826810,214538030,214821037,214826606,214587785,214748340,214716710,214821028,214643657,214826803,214709645,214558192,214584939,214839999,214585397,214691396,214821298,214826625,214820383,214839313,214829285,214826608,214532070,214672963,214691390;1.0,0.2693642444872655,0.16628168903384946,0.1102505669797846,0.07551556734649136,0.06663065719477061,0.06458979830120483,0.060118644971627576,0.056202950028633535,0.0463191142703353,0.04501163735414163,0.04460696230015053,0.04093035518024237,0.03858140344640712,0.0322070517725344,0.03125000000000012,0.030038708337876474,0.026436603904944494,0.02541696290135075,0.02465117398867038,0.0238426669817691,0.02216974078204018,0.021630571271707123,0.02159860284373333,0.02159860284373333,0.02136981785336659,0.020912220611335,0.02039461039980729,0.02030229939129791,0.019897071928774615,0.019897071928774615,0.01874305935425828,0.018312908485553392,0.01814616426995182,0.01770007007757023,0.017232814300185702,0.016916249991792677,0.016717992854653037,0.0165424486588682,0.01645619523362059,0.016372479045187464,0.015778930398901044,0.015019354168938237,0.014968528796746133,0.01457305733204136,0.014504717246571156,0.01442038084780475,0.01397867934928289,0.013403209618894319,0.013273301638978205
576;0;214672946,214672920,214672963,214546772,214510802,214582511,214537532,214537535,214820255,214820439,214691321,214820252,214510044,214600502,214582387,214638590,214533050,214586876,214839864,214836542,214650508,214668287,214838370,214640424,214512425,214639192,214663942,214819464,214717824,214677877,214832282,214685754,214821296,214691456,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214559317,214685792,214716667,214585695,214600492,214819509,214696987;1.0,0.45970225526192915,0.36059270769334295,0.22985112763096457,0.22642733046459523,0.22336463953507238,0.21573805714793653,0.21157830476737,0.1904762755889395,0.18380285001119875,0.1823491131865512,0.17776704812519134,0.1708000750692433,0.16255691619111967,0.15366099338174385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576;1;214821290,214821277,214821292,214821285,214585395,214826702,214826705,214826955,214820231,214820413,214826816,214826801,214821275,214826799,214684513,214826627,214826900,214839373,214820842,214826835,214748347,214552367,214826700,214835773,214536412,214826810,214538030,214821037,214826606,214587785,214748340,214716710,214821028,214643657,214826803,214709645,214558192,214839999,214585397,214584939,214691396,214821298,214826625,214820383,214829285,214826608,214839313,214532070,214691390,214821373;1.0,0.26917252616378534,0.16628168903384863,0.11025056697978396,0.07551556734649094,0.06663065719477024,0.06458979830120445,0.06011864497162721,0.05620295002863319,0.04603494792511824,0.045011637354141376,0.044606962300150266,0.04093035518024213,0.03858140344640689,0.03220705177253421,0.031249999999999934,0.030038708337876297,0.02643660390494434,0.0254169629013506,0.024651173988670238,0.023842666981768956,0.022169740782040048,0.021630571271706995,0.021598602843733203,0.021598602843733203,0.021369817853366467,0.020912220611334874,0.02039461039980717,0.02030229939129779,0.019897071928774497,0.019897071928774497,0.018743059354258167,0.018312908485553284,0.01814616426995171,0.017700070077570126,0.0172328143001856,0.016916249991792576,0.016542448658868104,0.016456195233620494,0.016414029348204705,0.016372479045187363,0.01577893039890095,0.015019354168938149,0.014968528796746046,0.014504717246571071,0.014420380847804665,0.01439533712067492,0.013978679349282807,0.013273301638978127,0.013164344977111308
576;2;214821290,214821277,214672946,214821292,214821285,214672920,214672963,214585395,214826702,214826705,214826955,214820231,214546772,214510802,214582511,214537532,214537535,214820413,214826816,214826801,214820255,214821275,214820439,214691321,214820252,214826799,214510044,214600502,214582387,214684513,214826627,214826900,214839373,214820842,214826835,214748347,214552367,214826700,214835773,214536412,214826810,214538030,214821037,214826606,214587785,214748340,214716710,214821028,214643657,214826803;1.0,0.26917252616378506,0.2202998933796544,0.16628168903384852,0.11025056697978394,0.10127235782058966,0.07943853505832434,0.07551556734649092,0.06663065719477021,0.06458979830120444,0.06011864497162721,0.05620295002863317,0.05063617891029483,0.0498819167595901,0.04920720627436138,0.0475270709876242,0.046610677981699634,0.046034947925118225,0.04501163735414136,0.044606962300150266,0.04196190320359704,0.04093035518024212,0.04049174826034369,0.04017149019287176,0.039162061748395545,0.038581403446406884,0.03762723832699127,0.03581127130502908,0.033851500458609955,0.032207051772534204,0.031249999999999927,0.030038708337876283,0.026436603904944334,0.02541696290135059,0.02465117398867023,0.02384266698176895,0.02216974078204004,0.021630571271706988,0.021598602843733196,0.021598602843733196,0.021369817853366464,0.02091222061133487,0.020394610399807167,0.020302299391297785,0.019897071928774494,0.019897071928774494,0.018743059354258164,0.018312908485553277,0.018146164269951703,0.017700070077570122
576;3;214510802,214821290,214672920,214672946,214582511,214836791,214821277,214582502,214510783,214821292,214510875,214672839,214545905,214717310,214702811,214510805,214820252,214537455,214717312,214510785,214821285,214586923,214510854,214685795,214585395,214826702,214826705,214826955,214672963,214820231,214820413,214826816,214826801,214821275,214826799,214546772,214537532,214537535,214684513,214820255,214826627,214820439,214691321,214826900,214510044,214600502,214839373,214820842,214582387,214826835;1.0,0.8779859172018722,0.33713871087982955,0.31027824383390884,0.2952220999138691,0.25789360526454763,0.236329687269456,0.2029408921619798,0.19553842121735834,0.14599298126026017,0.13326009257461005,0.12894680263227382,0.12894680263227382,0.12055634183955613,0.11855427195774226,0.11855427195774226,0.11747777390424498,0.11678832116788321,0.11377961476820447,0.11247503122554697,0.09679844517177214,0.09442356300756877,0.09369203975829775,0.08513905686508842,0.06630160465972865,0.05850077867091389,0.056708933303366967,0.052783323646347885,0.05230943629826703,0.04934539863034055,0.040418035977375394,0.03951958370713389,0.0391642847086868,0.03593627543432332,0.03387392889182905,0.03334338898811501,0.03129607425974083,0.03069263914437278,0.028277337890876653,0.02763147005380977,0.027437059912558466,0.026663388551598905,0.026452501996765923,0.026373562891589868,0.024777139015722673,0.023581343912183313,0.02321096592718517,0.02231573548542828,0.022290855509109215,0.02164338360454559
576;4;214510044,214582387,214600502,214510738,214537532,214537535,214821290,214672963,214584810,214691428,214510802,214836718,214820439,214594678,214672946,214717325,214584812,214594680,214537537,214537470,214691426,214836782,214836748,214536440,214821277,214546772,214744530,214819490,214820441,214629538,214820255,214530375,214545932,214716935,214717316,214536422,214839832,214596110,214510854,214702725,214537436,214826810,214825839,214537490,214587167,214640394,214596118,214839643,214670070,214587740;1.0,0.35207384449194046,0.1579078321982175,0.12982532249224205,0.1241462649312006,0.12175253928115505,0.10783968818198073,0.10660691191513165,0.08965417248789567,0.08243296951867915,0.0818841442056114,0.08167620235900896,0.08151019345165657,0.07595937800740503,0.0692914594417081,0.06427964431851958,0.06427964431851958,0.06137768928226185,0.05976944832526378,0.054450801572672645,0.05364641518926583,0.05256993153241496,0.051930128996896814,0.04329833575629364,0.04298300113897547,0.0412577891800109,0.0409184595215079,0.03945881452595823,0.03824687835503524,0.03565525644377562,0.0341900868750989,0.032995933067480054,0.032995933067480054,0.032837445084273956,0.03213982215925979,0.03213982215925979,0.03213982215925979,0.03213982215925979,0.0316465565397561,0.03144032861505597,0.03144032861505597,0.031110945666472448,0.03084891525028498,0.03084891525028498,0.0306597187342828,0.03033660969118449,0.03033660969118449,0.03033660969118449,0.03033660969118449,0.03033660969118449
576;5;214510044,214672946,214582387,214672963,214600502,214672920,214537532,214537535,214510802,214821290,214820439,214546772,214582511,214510738,214820255,214584810,214691428,214836718,214820252,214594678,214691321,214717325,214584812,214594680,214821277,214537537,214691426,214537470,214836782,214836748,214536440,214744530,214819490,214820441,214821285,214629538,214510854,214530375,214545932,214716935,214826810,214536422,214839832,214596110,214717316,214702725,214537436,214587167,214825839,214537490;1.0,0.4524384700277052,0.39233037360816647,0.23722312156458084,0.21626794235102198,0.20986074166096577,0.2078790779572338,0.2038708584486581,0.1978746563703512,0.1598585987553107,0.15463168218678222,0.1371589847284169,0.12527643958458046,0.12028093788128347,0.11366284274478174,0.08306305537934522,0.07637273449976198,0.07567160268683448,0.07187857843684883,0.07037506283225738,0.064217581321452,0.059553989598361036,0.059553989598361036,0.05686537795658173,0.05595909299298026,0.055375370252896815,0.050477069096885596,0.050447735124556324,0.04870514124431758,0.04811237515251338,0.04011516654446918,0.037910251971054486,0.03655791588077498,0.035851961042145844,0.03382349117635842,0.03303398445793412,0.03168928498584066,0.030570166893763868,0.030570166893763868,0.030423330491612194,0.030104814275940646,0.029776994799180518,0.029776994799180518,0.029776994799180518,0.029776994799180518,0.029128926010106138,0.029128926010106138,0.029061220578050936,0.02858099165627905,0.02858099165627905
576;6;214510802,214510044,214672946,214672920,214582511,214582387,214836791,214582502,214510783,214821290,214672963,214600502,214510875,214545905,214672839,214537532,214820252,214537535,214717310,214702811,214510805,214537455,214717312,214510785,214510854,214586923,214820439,214510738,214685795,214546772,214820255,214584810,214691428,214836718,214594678,214821277,214717325,214584812,214594680,214537537,214691426,214537470,214836782,214691321,214836748,214536440,214821285,214744530,214819490,214820441;1.0,0.6852971572641313,0.3908229208577919,0.3605102452172933,0.30884928825044505,0.25977256855895187,0.2528095461654364,0.19894015903670711,0.19168361881310259,0.14051877413160838,0.13674191817377981,0.13502951782736947,0.13063303175428695,0.1264047730827182,0.1264047730827182,0.12355124643506717,0.12290044297550314,0.12116899363148412,0.11817972003051114,0.11621711852399588,0.11621711852399588,0.1144859813084112,0.11153658789996446,0.1102577226368424,0.10746491554052415,0.09256211718309128,0.08945709912894091,0.08458340095098092,0.0780887656266647,0.07233922683636478,0.05994709118371969,0.05841121495327103,0.05370647866324444,0.053213432015147416,0.04948882392625208,0.04691605143683835,0.0418792792038293,0.0418792792038293,0.03998860624680141,0.03894080996884735,0.035859382429462995,0.03547562134343161,0.03425020259077409,0.033869091341653564,0.03383336038039237,0.028209600588541786,0.026883652842339005,0.02665907083120094,0.02570808734404613,0.025407088210357195
597;0;214743335,214819762,214748334,214684843,214819760,214800262,214706462,214826876,214563337,214827007,214821300,214826932,214828987,214826998,214820402,214600492,214696997,214826927,214712137,214834865,214827005,214826912,214800272,214826612,214826617,214744775,214553544,214826837,214826619,214826925,214819376,214583670,214558080,214717847,214674401,214827002,214586432,214760897,214706102,214744535,214826799,214717562,214826934,214681091,214753515,214684841,214690110,214826621,214558192,214826829;1.0,0.23739368583632786,0.20241422973540527,0.19811449625167438,0.1977477080301424,0.18919846647944857,0.15788785299163008,0.11005367721301051,0.10870059292601246,0.07862884740956579,0.0779051083752597,0.0768663303893598,0.07309815790607535,0.07084494649882359,0.06924543615742784,0.06839600316382563,0.06839600316382563,0.06739531363841046,0.06636151674121933,0.0663018562943205,0.0632032541132391,0.06261013561186884,0.05675953994383458,0.055568625010013896,0.05156688433791217,0.05121390909428287,0.05091866110659872,0.04879523794871773,0.0482790215022797,0.04787010147133009,0.047711534198359974,0.04612621312108244,0.04612621312108244,0.045110815140465735,0.04466036769750609,0.04424101116081289,0.04384872931887402,0.04280417896140368,0.04191308508635133,0.04164289576389157,0.04119743417560411,0.03926710913567387,0.038919685496764576,0.0384331651946799,0.0384331651946799,0.03729904744539052,0.03704575000667593,0.03692295272066786,0.036126529015617845,0.03341814739434844
597;1;214748334,214743335,214800262,214821300,214826615,214717562,214753515,214690110,214744775,214826927,214827005,214826619,214819760,214826876,214826998,214820402,214826799,214819762,214827007,214826872,214827000,214558080,214760897,214826932,214674401,214826612,214800272,214826621,214711657,214834865,214826617,214714732,214826912,214684843,214828987,214820400,214553936,214819430,214826925,214820392,214601407,214826837,214826908,214563337,214662782,214696997,214827002,214676070,214585695,214711280;1.0,0.40218300428594134,0.3628871467004787,0.10640789023181486,0.10288923163571442,0.09984975898950363,0.0949369153663739,0.09420121040668798,0.09178008136908965,0.09058399581802967,0.08724551030833722,0.08652049023912349,0.08620108972545336,0.0852870963584569,0.07720584539985118,0.0754627210947843,0.0718342327242224,0.07128852697356483,0.07083593680737284,0.06706354088138179,0.06404544845516257,0.06367243362390405,0.06219653834055892,0.058637506549819154,0.058404303161040595,0.056520726244012796,0.054982901015224066,0.053650832705105435,0.05361889147276131,0.05298688880186352,0.05245042058166045,0.05080680445388127,0.05003655220162927,0.049722987346615996,0.04885896998672305,0.04828083903999343,0.04828083903999343,0.047541050912914704,0.04637171219836103,0.04575487362610559,0.04560320779933962,0.044904496297244474,0.041190573933328624,0.04106627431007856,0.036993636306190215,0.036440321248783075,0.03535637868800971,0.033932697097636313,0.033294272675571196,0.03214216244364519
603;0;214684513,214839373,214826810,214839371,214826801,214826705,214839369,214821277,214691390,214535621,214613685,214594616,214691426,214820441,214691293,214826955,214585395,214826702,214833800,214602817,214826897,214820261,214532070,214839313,214826803,214602821,214691366,214820842,214833802,214601040,214826627,214826700,214821380,214840378,214716982,214712235,214838100,214821298,214826816,214821290,214685784,214829285,214826608,214701242,214717888,214821275,214532072,214691267,214841060,214826799;1.0,0.30450248362761745,0.11772016027242435,0.07672270945173587,0.06422407193600849,0.0472749976674788,0.04668450462629427,0.04147674899696489,0.03988297565727522,0.038428702396801385,0.03785742251716175,0.03665435107924624,0.035589458656249635,0.034826075253771856,0.032735712896260934,0.03261584456148591,0.03151465685009491,0.030334633400405635,0.029567589152573626,0.027041016083686965,0.026729430589219522,0.02545722082438552,0.024501435309796833,0.0240302298209819,0.02363747362057212,0.02254061402004304,0.022352843227260475,0.022275068221337332,0.02207941008011814,0.02205679897851387,0.02190964780862315,0.021664831929710773,0.02113698705902138,0.02089564515226311,0.020741136786411474,0.020396198294707384,0.020153702264794193,0.01975490330495418,0.01932125626224403,0.018779698121676985,0.018415949766530163,0.018159614082059142,0.01805402660809231,0.01788227458180838,0.01739137606156816,0.017081326984399257,0.0170615855681358,0.016525127971821346,0.01619898373617311,0.016101046885203356
603;1;214839373,214684513,214826810,214691426,214839371,214594616,214839369,214535621,214613685,214826801,214833800,214691293,214826702,214687685,214691390,214532070,214826803,214841060,214833802,214821277,214826705,214716982,214820261,214820842,214821275,214826627,214691267,214821290,214839313,214838100,214613904,214821285,214821380,214843965,214532072,214706216,214539262,214691366,214717003,214685784,214826816,214836761,214826955,214712235,214696430,214691332,214708370,214820441,214585395,214716990;1.0,0.6031064010050751,0.10654508086023035,0.06290970778565622,0.06185982274538114,0.05776105786871868,0.051399837580011196,0.04789829922218312,0.04347875396608201,0.043331500207182634,0.042013139772164906,0.034682077267694386,0.03459586689007877,0.03424922955921859,0.03417626736383835,0.03272043903883346,0.03204016142024059,0.028771798250231552,0.028306507888580707,0.028110485798553648,0.02791160414916227,0.027698748797158126,0.02617756887683279,0.02439273463523055,0.024271176604439285,0.023992574102878278,0.02394430112350399,0.023407389368661737,0.023362370101324005,0.023361577186188146,0.02232378358518409,0.02185986027736826,0.021735087989504107,0.021427141210444943,0.019777286720417297,0.01968596722384264,0.018669121511829406,0.018388278821516814,0.01825723000740095,0.018076279868233566,0.01806179865718951,0.017925821092130353,0.017824793394784794,0.017541336868230353,0.017019277734213304,0.016990173304578325,0.01695092647559088,0.016929086099392407,0.016497808023897352,0.016468546663880958
614;0;214601810,214639303,214826780,214536907,214636507,214508852,214645835,214840415,214704180,214836761,214539845,214826810,214638590,214836542,214533050,214639192,214650508,214832282,214668287,214821296,214512425,214663942,214819464,214717824,214677877,214640424,214839864,214838370,214685754,214685792,214691456,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214559317,214685422,214716667,214585695,214600492,214819509,214696987,214552382,214552385,214564693,214586876;1.0,0.6031130026020792,0.5106930293421551,0.30733772711258145,0.26613566606917594,0.26410794348296146,0.25694265905190633,0.22857760822534035,0.21066479234516974,0.20182432508004963,0.20108165264948166,0.14079533314086642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
