SessionId;Position;Recommendations;Scores
496;73;214820458,214555492,214744779,214710101,214717880,214820812,214748287,214820394,214820456,214718411,214712130,214821392,214820454,214684841,214819599,214819770,214561520,214783357,214821397,214753505,214819577,214541525,214684502,214718392,214743341,214706102,214748336,214684845,214600492,214748319,214826799,214704180,214768599,214716907,214744528,214512416,214690796,214545909,214703801,214714905,214538030,214537967,214545240,214821032,214663127,214696455,214690845,214838831,214843545,214821279;2.1928196,1.9954963,1.9885855,1.7975357,1.7826751,1.7617766,1.708163,1.6874282,1.5965726,1.5286883,1.2790517,1.2330077,1.2070578,1.1089892,1.0848165,1.0823154,1.02426,0.93687755,0.9214349,0.9044831,0.8943702,0.85167944,0.83431715,0.82072496,0.7711772,0.7594871,0.7481599,0.7369435,0.72001845,0.70107824,0.7007447,0.6923872,0.66914773,0.63989294,0.63952965,0.6369169,0.6304326,0.6162173,0.6121958,0.6101335,0.60920066,0.5925704,0.5816949,0.5794463,0.5773706,0.56545794,0.55071425,0.54788876,0.5213428,0.5138897
496;74;214820458,214744779,214555492,214717880,214820812,214710101,214748287,214718411,214820456,214820394,214821392,214820454,214712130,214819599,214684841,214821397,214753505,214541525,214819770,214718392,214819577,214748336,214561520,214684502,214706102,214783357,214768599,214704180,214826799,214718177,214600492,214684845,214538030,214743341,214714905,214826621,214688711,214748319,214832559,214821279,214545240,214835835,214821022,214716907,214826912,214696455,214744528,214820214,214663127,214557817;2.25533,2.0342398,1.9964299,1.9661157,1.9142822,1.9120913,1.692106,1.6468804,1.6455964,1.6060933,1.3438799,1.318884,1.2361405,1.2212915,1.1263003,1.0266223,0.9855654,0.9727204,0.9317997,0.92494035,0.9173132,0.8949057,0.894619,0.8805132,0.856538,0.7994955,0.78841496,0.7350443,0.7169056,0.6948659,0.6875146,0.6585319,0.6407332,0.6335377,0.62665,0.6194913,0.6058361,0.5918966,0.589724,0.5648136,0.5570958,0.55527896,0.5535072,0.5529483,0.5486104,0.5443887,0.53805774,0.52493644,0.5246449,0.5181224
496;75;214744779,214819599,214820458,214748287,214820394,214820812,214555492,214783357,214820456,214819770,214538030,214718411,214743341,214837487,214710101,214768599,214541525,214708370,214717880,214838831,214684725,214703801,214748336,214714905,214826904,214821392,214718165,214821279,214561520,214716907,214826621,214748319,214826906,214820454,214718392,214696455,214706102,214842450,214835812,214837485,214600492,214821397,214531862,214819380,214828867,214684502,214835690,214712130,214744528,214690845;2.308377,2.0765245,1.9947984,1.8948896,1.8432225,1.8426217,1.7989984,1.6482993,1.5951205,1.3624609,1.2023411,1.1846966,1.1580327,1.0085928,0.9989309,0.93343496,0.92060816,0.8812455,0.8782776,0.852466,0.83405596,0.826234,0.7672136,0.7521319,0.71735483,0.7155109,0.7108551,0.705595,0.6786623,0.66051495,0.64617413,0.6277089,0.5996293,0.57809603,0.5361326,0.5340691,0.5288438,0.52196056,0.50664276,0.5051441,0.4997209,0.49910256,0.49725413,0.49374083,0.4891404,0.48724318,0.4828158,0.48182383,0.4607373,0.45453343
496;76;214826876,214826837,214800262,214826872,214640017,214717286,214668281,214711657,214826908,214820402,214820400,214717890,214826617,214716902,214821401,214743335,214800272,214821315,214573357,214842575,214684843,214820415,214691484,214571188,214587317,214821307,214827007,214821300,214612730,214586694,214714732,214821305,214558807,214745323,214844357,214826998,214558080,214819770,214819376,214826925,214537496,214834865,214820458,214706462,214819610,214514278,214714794,214662742,214714663,214698420;1.8741823,1.6971463,1.5237963,1.4297396,1.3901538,1.3868353,1.3737974,1.2535405,1.2335787,1.2334526,1.1350886,1.0071108,0.9800415,0.96361333,0.95220137,0.91780794,0.90653956,0.8998391,0.8985256,0.89165807,0.88892436,0.853087,0.8105936,0.7983681,0.7832049,0.7723308,0.76055,0.7502386,0.74729013,0.7437248,0.740709,0.736728,0.7237543,0.71555215,0.7151885,0.7083903,0.6908392,0.68065655,0.6575505,0.65393245,0.63302404,0.61733997,0.6135954,0.61006075,0.609658,0.6029865,0.6017635,0.60050005,0.582411,0.5661864
503;0;214826810,214837277,214698463,214684513,214697439,214820413,214753691,214828865,214532070,214839373,214826705,214829310,214820441,214708436,214594633,214672944,214835762,214826623,214826702,214840378,214821277,214639185,214826799,214743335,214585395,214839755,214536947,214532072,214840757,214602804,214698577,214540070,214836819,214826816,214698581,214826700,214695425,214827015,214545939,214838100,214826608,214826801,214840417,214710309,214601034,214585397,214696432,214820842,214836407,214577387;1.5284188,1.0178258,0.9770734,0.96567166,0.8648658,0.8626238,0.79723775,0.77416956,0.77193797,0.7443373,0.741566,0.72391295,0.69952935,0.6749325,0.6666512,0.64866173,0.64486897,0.6306031,0.62879366,0.610998,0.5951239,0.58972174,0.5876012,0.58691597,0.5766826,0.5727354,0.56472075,0.5421311,0.5217716,0.51797736,0.5149607,0.51426625,0.50981426,0.50885415,0.5022923,0.49672523,0.48914593,0.48761714,0.48676935,0.4863742,0.4846151,0.47455254,0.47284657,0.47184587,0.46786448,0.46674216,0.4552876,0.45352882,0.4412536,0.4380598
503;1;214826705,214826816,214536947,214826608,214826810,214698579,214587167,214698463,214587557,214698446,214587740,214632967,214711569,214826801,214697439,214540070,214820441,214552385,214835762,214684513,214669871,214827002,214546136,214826702,214698577,214685424,214840567,214716707,214840520,214553855,214587560,214642372,214838960,214839832,214828865,214652422,214576500,214717095,214711280,214700428,214839836,214820195,214827024,214691681,214821307,214725549,214826700,214704292,214532070,214536962;1.690334,1.6340393,1.477664,1.4125768,1.2093189,1.1623739,1.0061785,0.9906153,0.83791125,0.793062,0.778286,0.7645068,0.7398976,0.6994885,0.6812236,0.6742251,0.6735583,0.6678392,0.64901984,0.64240676,0.63656545,0.61393017,0.6024969,0.5830093,0.5820836,0.58032596,0.5739092,0.572021,0.56805205,0.5629132,0.5610665,0.5506817,0.51373625,0.5089394,0.50595856,0.50436467,0.4951509,0.4936817,0.49246588,0.48982447,0.48900315,0.48767164,0.4701954,0.46675643,0.46578526,0.45067772,0.44887105,0.44197643,0.43916312,0.41322193
507;0;214642097,214674427,214563337,214609325,214826833,214837442,214819535,214685141,214820197,214717089,214716015,214554332,214677718,214705057,214718387,214538002,214567331,214544357,214591532,214712634,214677722,214579466,214650592,214684498,214662742,214837483,214702682,214648470,214839722,214709602,214553540,214717085,214537185,214601027,214746365,214581954,214710251,214555537,214589702,214800270,214639903,214820447,214629133,214828882,214819740,214677422,214530542,214557262,214644650,214557932;3.3735318,2.6663673,2.5859292,2.2836473,1.7144736,1.5975364,1.5493068,1.2695744,1.1487498,1.094671,1.0913869,1.0405054,1.0342553,1.0320723,1.0024207,0.95830387,0.93057096,0.8901212,0.86091965,0.8520324,0.851341,0.84821045,0.8389512,0.83794856,0.8346363,0.83068496,0.8172746,0.8082543,0.8041627,0.79933816,0.7957642,0.79393315,0.79232186,0.7918495,0.7885186,0.78173655,0.7816793,0.78145593,0.78073096,0.7806508,0.7799375,0.7758025,0.77542543,0.77236426,0.7689615,0.7582298,0.7565245,0.75489944,0.7492331,0.74855006
507;1;214718160,214664666,214821024,214826904,214819427,214508557,214554131,214708035,214832557,214821020,214553257,214821022,214829282,214561475,214819547,214561477,214667912,214684115,214572264,214584920,214684892,214587742,214695069,214587384,214819393,214717888,214642097,214821013,214819571,214718169,214644628,214644864,214821275,214567005,214712675,214609325,214556840,214550548,214835062,214718203,214843449,214712240,214819552,214645087,214826608,214705057,214688006,214572182,214838244,214594663;1.726192,1.5565066,1.3580791,1.211336,1.1943887,1.0803878,1.0366704,0.9444798,0.94016343,0.9152989,0.9090024,0.89874524,0.8770815,0.81707513,0.7744981,0.76051915,0.70553094,0.7002685,0.6817521,0.66497904,0.65610176,0.6519056,0.64733046,0.6472995,0.6433959,0.6185906,0.61701095,0.54079425,0.53101134,0.52824587,0.5261055,0.5239135,0.48982093,0.48613203,0.47774687,0.4693734,0.45279413,0.4336381,0.42959204,0.4252838,0.42363426,0.4228196,0.4178204,0.4157394,0.41566676,0.41080964,0.40951416,0.4044219,0.40418696,0.40345055
507;2;214567005,214558258,214650635,214819427,214718160,214664666,214708035,214668249,214821024,214532147,214561477,214561475,214842380,214819571,214553257,214550548,214819393,214536187,214536197,214559660,214508557,214827022,214586576,214829282,214819586,214684892,214688098,214819520,214553593,214678835,214820405,214842283,214556840,214587444,214832557,214842311,214551909,214530703,214536193,214754625,214586940,214553936,214811741,214561485,214586595,214695069,214840944,214650626,214819547,214843408;2.3007147,2.2897744,2.1419852,1.6795522,1.6051717,1.522115,1.4334522,1.4156708,1.4035842,1.2613378,1.2401191,1.2258269,1.1372099,1.1358898,1.0874093,1.0478117,1.0336257,0.9160632,0.8640029,0.85937,0.81768763,0.8115275,0.8016002,0.78237003,0.76559407,0.7588514,0.7477587,0.7317637,0.7182186,0.7176094,0.70595986,0.7012487,0.6974816,0.6929395,0.667886,0.6628143,0.6618269,0.65086544,0.63178337,0.62939626,0.6280213,0.61847,0.61508197,0.611739,0.61093944,0.5946977,0.5835791,0.5782347,0.5730863,0.56168675
509;0;214544355,214512611,214530710,214835120,214835713,214680371,214704182,214511015,214577492,214600989,214510689,214704180,214835285,214530697,214530703,214835287,214839388,214701787,214534601,214552682,214680369,214706452,214530701,214530705,214716110,214575761,214602605,214676570,214557607,214712235,214581489,214536697,214629253,214684702,214718390,214544820,214743515,214754625,214711074,214842577,214680377,214639612,214821309,214629176,214585532,214545005,214537496,214638590,214676387,214691462;2.5110211,2.5034146,2.4612167,2.154271,1.9438093,1.8972031,1.8574617,1.7783201,1.7661517,1.6600429,1.4682182,1.4431489,1.3973389,1.3752608,1.3382845,1.24161,1.1625733,1.124263,1.0146139,0.9813241,0.9553505,0.90632856,0.9013738,0.88773435,0.87302417,0.8730223,0.8563918,0.854886,0.8479698,0.8414444,0.79202485,0.7637488,0.7315239,0.72734135,0.7220488,0.7111974,0.69225055,0.6912308,0.6649183,0.66458845,0.6635614,0.66112936,0.6585202,0.6566378,0.6351317,0.6343671,0.6280216,0.62714046,0.6053617,0.6040627
526;0;214826619,214826615,214554272,214710062,214746427,214826612,214711280,214826872,214821300,214826876,214712124,214826621,214827002,214826617,214825839,214698420,214717286,214716902,214800262,214819562,214821401,214587317,214826908,214690110,214821313,214826998,214561402,214821315,214706462,214826837,214827007,214640017,214826932,214743335,214714794,214826927,214819382,214821339,214769117,214770007,214717877,214663127,214642235,214748334,214753515,214744775,214825110,214716015,214707995,214676962;2.1683311,1.8771561,1.8190259,1.7916008,1.557778,1.5428348,1.5381358,1.5220711,1.4719669,1.3725669,1.3722483,1.3662245,1.3346868,1.3302872,1.2897079,1.250527,1.212173,1.1685519,1.1572564,1.1514484,1.0790466,1.0644821,1.0235456,1.0053263,1.0037065,0.9941974,0.94491166,0.91569984,0.90694916,0.89559317,0.8602457,0.8516832,0.8411206,0.83685577,0.8248028,0.7773237,0.7486116,0.7196873,0.7101927,0.70839775,0.70130396,0.69667774,0.6714163,0.66083884,0.6539271,0.6384051,0.6300723,0.6294886,0.60165095,0.6012743
526;1;214826934,214826927,214826932,214837442,214832672,214748334,214743335,214842577,214675880,214819691,214821300,214827002,214826998,214662742,214821341,214821401,214717562,214753515,214819382,214826619,214827009,214821309,214667970,214746427,214690110,214800268,214836842,214826908,214556840,214716710,214706462,214842575,214712752,214537496,214650592,214832595,214826876,214699511,214574672,214840483,214844357,214642016,214760897,214800262,214708172,214676962,214821307,214687946,214840775,214695167;2.4357615,2.1982112,2.0384634,1.8116843,1.767082,1.7580854,1.7559675,1.662223,1.6591902,1.5276405,1.395561,1.2983394,1.2619361,1.1654369,1.1196105,1.0223825,0.9925185,0.96985114,0.94172513,0.9349275,0.88950795,0.88940406,0.8635718,0.8566545,0.83747977,0.8280404,0.7999684,0.7746645,0.76606286,0.75859416,0.75740486,0.75455105,0.7439462,0.7437789,0.7018273,0.6920439,0.6624701,0.6610727,0.6510868,0.6484453,0.64756465,0.6412568,0.6079555,0.60593617,0.5906104,0.5883363,0.5810488,0.5808171,0.5791552,0.57844627
532;0;214840899,214838715,214840901,214691488,214842459,214536422,214843464,214712229,214839832,214680356,214836866,214838450,214587740,214843374,214594635,214536390,214832282,214507708,214612721,214836073,214584832,214674564,214829732,214820246,214612785,214596170,214842440,214712342,214530485,214843980,214587437,214586595,214840567,214718278,214640394,214550876,214843903,214712291,214582515,214537515,214843395,214587842,214684745,214826585,214545866,214836935,214601197,214583947,214545864,214587005;2.6723301,1.430455,1.2171835,1.1798261,1.1407331,1.0498595,0.9385144,0.93119586,0.87258637,0.85317045,0.8015928,0.77622795,0.77355033,0.76061994,0.7577257,0.750337,0.74843127,0.747682,0.7263384,0.7050853,0.6554384,0.6397901,0.6367603,0.6282463,0.6216334,0.6059265,0.5975647,0.5948891,0.59379894,0.59033614,0.58494115,0.57897335,0.5781754,0.57787794,0.5769981,0.57656264,0.5722221,0.5713266,0.5709081,0.56149614,0.55777377,0.5524834,0.55155575,0.5468171,0.5325275,0.5318142,0.527679,0.52463984,0.51753366,0.51626956
532;1;214843410,214843464,214840899,214698463,214596647,214691257,214709681,214536455,214583190,214684715,214567376,214840901,214711307,214585676,214705655,214840545,214685769,214552385,214587740,214544932,214838715,214712507,214632967,214509401,214685754,214587525,214685792,214510757,214712297,214844012,214710140,214718255,214840520,214844105,214840537,214685773,214679002,214840567,214642372,214584817,214587290,214613638,214545832,214753625,214702903,214684025,214836866,214703771,214835072,214551911;2.6076796,2.3362484,1.3841394,1.1891094,1.183406,1.1536754,1.081682,1.0783234,1.0337371,0.97601634,0.97209036,0.97037446,0.9538231,0.94444585,0.9346615,0.92994666,0.925572,0.9060385,0.8810675,0.86633754,0.86512536,0.84273684,0.82859635,0.82736415,0.8193692,0.80248237,0.77692574,0.7731493,0.77205503,0.7707561,0.7703075,0.75767505,0.7531197,0.7496243,0.72783715,0.7240068,0.722947,0.7198335,0.7096859,0.7063056,0.70346856,0.70162773,0.69931513,0.69860864,0.6977191,0.6936947,0.68402314,0.66896296,0.66876155,0.6630933
554;0;214829312,214685795,214686086,214539390,214546102,214641412,214821298,214827030,214709634,214678880,214827022,214819357,214699301,214540597,214746386,214827020,214821313,214595137,214706216,214827026,214684115,214718158,214587712,214717331,214820842,214774685,214701242,214712278,214545868,214712323,214582567,214684010,214819747,214551890,214827028,214839905,214537775,214586795,214821272,214537766,214601462,214580885,214630042,214702751,214546121,214586720,214586711,214639185,214602881,214838957;2.03532,1.9716437,1.9058754,1.8271308,1.5872233,1.5642805,1.2997435,1.2778364,1.265345,1.1697465,1.023216,0.9734527,0.9644702,0.9477975,0.9476285,0.9306363,0.92660683,0.9201761,0.91445726,0.9104928,0.89304805,0.86964524,0.8645532,0.8396187,0.8371729,0.83207774,0.82808083,0.8201591,0.79651064,0.79462695,0.79295254,0.79142165,0.71193606,0.69551617,0.6712965,0.640399,0.616877,0.6155293,0.5889424,0.5859358,0.5792933,0.5762023,0.57262623,0.57169706,0.5450328,0.5282248,0.523657,0.51813614,0.50556415,0.50307906
554;1;214774685,214706216,214712285,214746390,214829310,214600933,214702747,214746386,214712278,214827020,214709634,214774682,214574777,214829312,214601462,214551607,214827030,214586692,214613865,214691332,214641412,214578836,214545832,214691336,214546102,214821272,214695234,214839997,214630042,214540597,214556840,214686086,214602821,214702751,214714717,214717316,214540963,214835280,214819490,214515834,214586610,214839905,214676070,214546121,214587750,214586690,214545847,214601422,214696897,214613743;2.5047543,2.0861,1.9556707,1.80943,1.6834589,1.6037364,1.3871326,1.3856044,1.3846728,1.3520452,1.2703387,1.2636158,1.2603189,1.2037545,1.2019489,1.1742201,1.1557728,1.1407669,1.0640904,1.0317671,0.8897346,0.86224335,0.84607166,0.7925023,0.7807135,0.77567255,0.76258045,0.7587013,0.7578833,0.7469562,0.73600143,0.7135063,0.7132295,0.69187343,0.6807797,0.6375517,0.6316456,0.6220689,0.61985844,0.6170668,0.61058635,0.60344386,0.5963779,0.5959195,0.59590715,0.5898487,0.58978087,0.58854246,0.5863478,0.58414346
554;2;214712285,214829432,214840562,214577450,214510689,214596386,214712289,214843871,214774682,214544327,214656290,214684892,214642372,214507492,214685782,214691336,214540597,214718207,214613925,214709735,214691426,214832383,214819509,214602827,214686902,214600931,214836452,214821315,214567010,214717316,214702856,214594642,214838960,214540935,214774685,214691332,214680371,214547042,214639185,214645835,214826726,214746397,214539050,214629343,214702794,214712120,214677932,214685784,214586912,214842300;0.40415588,0.36269698,0.33647987,0.3348477,0.33275717,0.32920936,0.32920352,0.3202308,0.29676592,0.29656947,0.28327265,0.27854484,0.2707181,0.2673843,0.2672114,0.26406133,0.26381907,0.25708854,0.24547212,0.24497664,0.2448495,0.2442168,0.24014011,0.23901764,0.23432836,0.23337524,0.23279184,0.23279133,0.22927064,0.22539088,0.22448513,0.22312266,0.22137532,0.22038543,0.22010572,0.21939246,0.2186958,0.21369949,0.21307255,0.21022795,0.20897874,0.2078426,0.2068492,0.20646402,0.20343456,0.19850697,0.19690926,0.1966517,0.19605882,0.19330594
554;3;214745227,214717260,214828867,214753625,214832443,214645042,214509401,214712115,214710050,214708440,214743497,214826953,214748265,214596647,214836142,214819775,214826585,214709996,214712105,214638480,214821371,214709722,214695131,214645097,214583190,214826833,214586722,214697805,214601233,214702749,214819378,214537850,214696618,214587305,214642016,214510854,214559940,214712113,214821020,214744530,214698902,214705155,214819464,214819380,214837498,214838473,214662748,214705682,214629900,214645618;2.9630861,2.6279604,2.2738361,1.8960868,1.8063161,1.7145239,1.6799079,1.6264348,1.6097114,1.5396829,1.4184082,1.3476354,1.2358181,1.1785629,1.1180255,1.0986258,1.083784,1.0574468,1.0507195,1.0230116,0.9790777,0.91251373,0.86960447,0.8655248,0.8239756,0.8054258,0.7943961,0.7571845,0.7128473,0.71084857,0.69595045,0.67357355,0.6683792,0.6679474,0.6667678,0.66629875,0.65024847,0.6442705,0.64314544,0.64132833,0.63713217,0.63587,0.60012233,0.5991994,0.5982027,0.5955081,0.5696188,0.55934215,0.54955196,0.5494703
562;0;214535621,214826803,214838456,214640475,214835724,214835728,214678916,214532072,214820259,214836954,214538870,214835818,214839703,214536326,214644860,214833800,214839373,214821285,214839392,214587613,214640439,214602834,214841060,214836765,214832672,214838308,214820383,214613865,214840757,214836761,214841006,214613912,214820261,214586923,214691390,214820413,214835585,214640398,214546121,214640415,214639177,214746386,214841640,214835897,214710309,214718216,214639612,214840419,214552395,214820844;1.8776772,1.6019534,1.5039624,1.3726186,1.3093902,1.3008555,1.2963483,1.2787819,1.276773,1.2699019,1.201251,1.1061122,1.0903244,0.99711585,0.9908392,0.96195817,0.95552915,0.8950072,0.87105715,0.8381487,0.83476615,0.82153356,0.8059272,0.7986367,0.797773,0.75955105,0.7523241,0.7310004,0.7053267,0.7019675,0.6996117,0.67843044,0.6211655,0.5935681,0.59241444,0.5798497,0.57516825,0.5644027,0.5614324,0.5555637,0.5535605,0.5510852,0.5502962,0.53806156,0.5311865,0.52639735,0.52485424,0.510021,0.50404197,0.47208172
574;0;214836802,214672963,214840451,214680422,214510854,214582502,214717310,214582507,214702811,214510820,214844070,214510802,214537436,214537415,214672946,214510805,214585100,214820252,214537455,214702787,214672920,214510775,214691321,214836791,214582511,214510875,214594678,214510777,214510785,214545905,214827020,214534693,214580302,214717312,214586610,214672839,214537490,214632437,214687792,214546772,214835000,214821272,214551909,214643049,214644152,214716982,214744265,214725542,214839780,214534689;2.7033868,2.5682774,2.4660592,2.1684394,2.1012254,2.0475326,1.9717308,1.9391638,1.9242665,1.8476974,1.8013707,1.601477,1.5947621,1.3372179,1.3316708,1.3080124,1.3059564,1.2631484,1.2601762,1.2047737,1.2027898,1.1588935,1.1302,1.0696467,1.0347419,1.0232717,1.014984,0.9243033,0.91826135,0.9115315,0.8922011,0.8921712,0.8511572,0.82677734,0.8227026,0.8225536,0.8081489,0.77614594,0.76491445,0.7313183,0.7015928,0.686556,0.68385863,0.6522924,0.64629936,0.6448423,0.6380441,0.6377933,0.6365186,0.6041475
574;1;214672963,214672920,214582502,214672839,214836802,214510802,214510820,214672946,214582511,214840451,214717310,214537415,214702811,214582507,214510785,214836791,214537436,214510854,214510783,214702787,214680422,214717312,214510805,214582485,214545905,214820252,214510875,214537455,214510775,214602386,214691321,214585100,214691355,214554234,214550865,214550863,214535593,214765526,214705682,214685797,214601462,214696727,214705717,214717104,214696455,214579372,214714663,214738453,214820413,214580302;3.409204,2.6068082,2.0497155,1.9878249,1.9798874,1.9526992,1.891774,1.8818406,1.87242,1.7698151,1.7631295,1.6027371,1.5761267,1.5280528,1.492146,1.4694586,1.4551462,1.4424285,1.4131556,1.3839431,1.3306087,1.3233699,1.2879446,1.265652,1.2641861,1.2365055,1.1236364,1.0933518,1.0010644,0.9790083,0.9196036,0.9132773,0.9039113,0.8587305,0.8522723,0.8514646,0.8476844,0.8471945,0.84442943,0.82010067,0.79562944,0.77619255,0.7697191,0.76699966,0.7665495,0.754586,0.7381046,0.7213863,0.71936536,0.71758074
574;2;214821290,214835782,214748347,214821292,214821277,214820413,214557590,214820229,214636517,214672963,214821285,214748342,214691484,214821307,214839755,214821275,214844105,214821341,214748340,214582502,214839697,214585395,214645087,214567080,214643657,214709690,214573865,214535681,214557497,214702749,214710986,214710101,214552370,214826700,214826816,214828987,214826801,214718274,214584939,214709645,214577450,214538030,214709634,214697812,214579372,214680467,214844297,214541525,214832445,214553604;2.1025388,1.5498898,1.3345783,1.2729552,1.1968318,1.1694973,1.0169624,0.99670416,0.921344,0.8801292,0.8230787,0.8057468,0.787806,0.7307773,0.69207263,0.68946373,0.67977273,0.63298905,0.62232876,0.60973805,0.6066161,0.6029034,0.580454,0.5708255,0.54400015,0.52550256,0.5193046,0.5093303,0.50114447,0.48139304,0.47373694,0.4565131,0.45396823,0.449371,0.4454648,0.4338345,0.41686985,0.41116914,0.4074861,0.40424466,0.40116018,0.4001735,0.38421673,0.38196376,0.3781497,0.37495798,0.37318587,0.3721456,0.37144732,0.37135202
576;0;214672963,214672920,214672839,214582511,214582502,214510802,214836802,214672946,214510820,214717310,214510785,214537415,214840451,214836791,214510783,214702787,214582507,214820252,214702811,214582485,214717312,214537436,214545905,214680422,214510805,214510854,214510875,214537455,214602386,214554234,214510775,214601462,214714663,214640019,214827028,214545879,214705682,214765526,214826212,214535593,214685797,214725542,214696772,214550863,214535589,214696708,214579372,214691355,214718255,214684025;2.9763288,2.5734117,1.9762409,1.7648915,1.7457641,1.7456479,1.7320529,1.7215335,1.5952228,1.5607384,1.4067171,1.4036101,1.3949039,1.3735925,1.3712305,1.2998819,1.2598408,1.2544018,1.247841,1.2354342,1.2275333,1.1978476,1.176284,1.1219524,1.1011394,1.0944457,1.0101098,0.9372887,0.93183494,0.8715327,0.85300756,0.8517974,0.811633,0.80487216,0.7831987,0.76966554,0.76877755,0.759468,0.75738275,0.75496507,0.752912,0.7328691,0.7279259,0.7120106,0.70581496,0.7038473,0.7028339,0.6994482,0.6988071,0.6911709
576;1;214821290,214835782,214748347,214821292,214821277,214820413,214557590,214820229,214636517,214691484,214748342,214821285,214672963,214821307,214839755,214844105,214821275,214748340,214839697,214645087,214821341,214585395,214567080,214582502,214535681,214557497,214709690,214643657,214573865,214710986,214702749,214826700,214552370,214826801,214710101,214826816,214828987,214538030,214584939,214709634,214709645,214510074,214577450,214579372,214668219,214718274,214826799,214553604,214552367,214535685;2.1128926,1.544793,1.3726325,1.2781346,1.1951356,1.1521114,1.0394883,1.0069393,0.8882029,0.8280564,0.8205664,0.8106798,0.78784835,0.73354757,0.70704263,0.70602655,0.65431607,0.64245176,0.6392639,0.6355233,0.6139304,0.6050295,0.5702177,0.542906,0.53306997,0.5321352,0.53103584,0.52893674,0.50477767,0.49653113,0.4779657,0.47283706,0.4658425,0.4416212,0.4402433,0.4368214,0.43536597,0.42457825,0.42388788,0.4147004,0.4083537,0.4011446,0.40094116,0.38751,0.38352078,0.38085175,0.36801785,0.36671615,0.36648732,0.36603618
576;2;214672963,214672920,214672839,214582511,214582502,214510802,214672946,214836802,214510820,214717310,214510785,214840451,214537415,214836791,214510783,214582507,214545905,214702811,214537436,214702787,214717312,214582485,214820252,214510854,214510805,214510875,214535593,214680422,214691355,214765526,214602386,214510775,214696772,214585100,214537455,214696727,214820413,214554234,214685797,214668219,214717104,214579372,214640019,214535653,214714663,214680467,214535589,214601462,214838960,214551922;2.8420517,2.2562814,1.7566259,1.6874372,1.648978,1.6054264,1.6031417,1.5019491,1.4281015,1.3614748,1.3140314,1.2730596,1.2670684,1.2378371,1.2377914,1.1812603,1.1359044,1.1280835,1.1223701,1.1193352,1.1158055,1.107594,1.071123,1.0659572,1.0175087,0.9303867,0.8545873,0.8222712,0.8203326,0.8070322,0.7465679,0.7417839,0.741063,0.73444784,0.7296459,0.71190447,0.69904053,0.68653715,0.65682715,0.6557283,0.6497531,0.64241064,0.64083326,0.631142,0.6220394,0.61713386,0.6155001,0.61161774,0.6106125,0.61017656
576;3;214836791,214510875,214582511,214582502,214510785,214717312,214510805,214545905,214582485,214510820,214537415,214836802,214672963,214672946,214717310,214586664,214672920,214820252,214510783,214510802,214537436,214582507,214836793,214702811,214672839,214554332,214602386,214840451,214510854,214702787,214973182,214701242,214819419,214701238,214537753,214717757,214558160,214839731,214710101,214685797,214714697,214691355,214565512,214687792,214587932,214568111,214709722,214701095,214537524,214718396;3.4586897,3.24696,3.06543,2.632955,2.323211,2.2540724,2.1445363,2.044812,2.0178113,1.9918011,1.9852972,1.9830471,1.8502606,1.8477132,1.6864288,1.6507598,1.6466225,1.6169277,1.588769,1.5647001,1.3613836,1.3292412,1.2977114,1.1885532,1.0784119,1.071709,1.0601743,1.0353293,1.0019125,0.9951997,0.9782544,0.96321356,0.96257234,0.96248454,0.920865,0.8984964,0.89262676,0.87239826,0.857794,0.82420075,0.8239272,0.8180128,0.81587857,0.8045485,0.79923385,0.7876819,0.7840142,0.77676404,0.76686674,0.7662759
576;4;214510044,214582387,214584810,214510738,214825839,214702725,214725542,214530375,214600502,214537515,214636498,214836718,214587167,214840597,214537535,214820255,214717318,214537537,214672963,214820439,214684721,214717325,214836722,214820246,214534689,214509830,214510820,214836748,214670070,214687790,214820415,214537532,214768599,214769117,214545864,214537436,214718207,214691557,214510805,214687798,214545832,214545905,214716973,214651427,214836782,214585100,214712297,214702787,214546136,214737337;2.5077357,2.242984,2.0792677,2.04506,1.8991317,1.8686453,1.8203361,1.7790576,1.7717345,1.5809591,1.4760298,1.4479684,1.4099839,1.3263605,1.3169976,1.2701181,1.258055,1.251177,1.1848097,1.1587732,1.0901881,1.0589086,1.0206457,1.0099441,0.93674934,0.93464243,0.92809176,0.87393653,0.8730994,0.8463371,0.8428611,0.83917516,0.82317483,0.808022,0.80721754,0.8066731,0.8054415,0.80298156,0.7786267,0.7716072,0.7658564,0.7635714,0.7589219,0.75576067,0.7493778,0.74304706,0.74001575,0.7381567,0.71547157,0.7047334
