SessionId;Position;Recommendations;Scores
496;40;214748300,214748304,214748293,214753507,214748295,214557437,214753513,214748338,214748297,214638474,214716971,214826705,214717005,214748302,214826702,214832657,214753505,214748291,214832559,214832655,214821296,214685422,214685792,214712113,214685754,214826621,214639192,214552382,214533050,214836542,214650508,214638590,214668287,214838370,214552385,214819509,214534736,214821026,214583852,214557416,214557270,214819599,214532567,214547042,214587765,214587763,214691630,214696987,214691632,214691456;1.0,0.3793103448275862,0.3448275862068966,0.3448275862068966,0.3103448275862069,0.27586206896551724,0.25862068965517243,0.2413793103448276,0.22413793103448276,0.20689655172413793,0.20689655172413793,0.1724137931034483,0.13793103448275862,0.1206896551724138,0.10344827586206896,0.10344827586206896,0.08620689655172414,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;41;214702796,214548744,214553936,214706432,214684513,214537967,214839313,214840378,214708305,214826627,214717003,214554510,214716982,214829257,214717860,214821028,214826932,214601040,214533050,214639192,214821296,214832282,214836542,214650508,214685422,214638590,214668287,214838370,214512425,214663942,214819464,214717824,214677877,214685792,214600492,214685754,214821026,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214691630,214552385,214691632,214691456,214559317;1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;42;214702796,214548744,214553936,214706432,214684513,214537967,214839313,214840378,214708305,214826627,214717003,214554510,214716982,214829257,214717860,214821028,214826932,214601040,214533050,214639192,214821296,214832282,214836542,214650508,214685422,214638590,214668287,214838370,214512425,214663942,214819464,214717824,214677877,214685792,214600492,214685754,214821026,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214691630,214552385,214691632,214691456,214559317;1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;43;214640893,214644317,214838503,214539110,214537925,214826747,214668590,214551748,214835638,214551594,214560187,214685795,214706205,214537888,214638590,214668287,214650508,214838370,214832282,214512425,214663942,214533050,214819464,214717824,214677877,214640424,214839864,214586876,214564693,214836542,214685422,214639192,214821296,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214552385;1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;44;214717003,214716928,214717007,214717005,214716982,214716926,214716984,214832655,214832657,214716990,214832653,214716971,214554358,214601233,214838364,214716986,214716930,214819468,214716937,214716973,214685422,214685754,214685792,214821296,214639192,214533050,214552385,214836542,214552382,214650508,214638590,214668287,214832282,214600492,214696987,214819509,214548103,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317;1.0,0.5436781609195402,0.4862068965517241,0.267816091954023,0.20229885057471264,0.20114942528735633,0.11954022988505747,0.10919540229885058,0.0839080459770115,0.07011494252873564,0.07011494252873564,0.06436781609195402,0.06206896551724138,0.054022988505747126,0.047126436781609195,0.04482758620689655,0.04252873563218391,0.034482758620689655,0.034482758620689655,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;45;214691426,214691396,214691683,214691366,214691321,214691390,214691332,214843567,214821380,214691293,214826625,214821028,214601030,214833802,214691428,214691587,214691557,214717003,214601027,214839652,214600134,214821296,214819509,214696987,214552382,214552385,214685754,214685422,214685792,214639192,214600492,214842433,214533050,214836542,214650508,214638590,214668287,214838370,214512425,214843916,214585695,214702828,214712113,214537972,214557416,214534736,214753513,214532567,214547042,214587765;1.0,0.9444444444444444,0.5,0.5,0.5,0.3611111111111111,0.3611111111111111,0.3333333333333333,0.25,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.19444444444444445,0.19444444444444445,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;46;214826897,214826810,214544535,214685784,214563238,214826627,214840378,214716688,214640407,214820441,214670070,214744530,214684513,214811752,214833800,214577567,214832653,214826955,214826705,214717005,214832282,214639192,214685792,214685422,214821296,214836542,214533050,214552385,214650508,214638590,214668287,214838370,214512425,214663942,214819464,214685754,214600492,214552382,214821026,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214691630,214696987,214691632,214691456;1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;47;214832653,214716982,214716984,214832655,214832657,214717007,214717003,214716986,214717005,214716928,214716941,214716926,214716937,214716971,214716988,214716935,214819468,214716967,214716930,214717867,214840877,214819509,214696987,214552382,214843916,214842433,214552385,214843903,214718272,214600492,214685422,214685792,214821296,214639192,214533050,214836542,214650508,214685754,214585695,214716667,214826621,214548103,214556861,214709587,214557416,214753513,214532567,214534736,214547042,214587765;1.0,0.6776315789473685,0.5855263157894737,0.4605263157894737,0.42105263157894735,0.40131578947368424,0.40131578947368424,0.2565789473684211,0.23026315789473684,0.17763157894736842,0.17763157894736842,0.14473684210526316,0.125,0.1118421052631579,0.1118421052631579,0.1118421052631579,0.10526315789473684,0.09210526315789473,0.08552631578947369,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;48;214716984,214716982,214832657,214717003,214832653,214716928,214832655,214717007,214716986,214717005,214716935,214716930,214716926,214716988,214716973,214716932,214716971,214716977,214684757,214819468,214650508,214838370,214685754,214668287,214836542,214638590,214685422,214685792,214821296,214533050,214639192,214819509,214552385,214552382,214548103,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695;1.0,0.8571428571428571,0.6581632653061225,0.5306122448979592,0.45408163265306123,0.39285714285714285,0.3520408163265306,0.34183673469387754,0.336734693877551,0.19387755102040816,0.1377551020408163,0.12755102040816327,0.12244897959183673,0.11224489795918367,0.11224489795918367,0.09693877551020408,0.08673469387755102,0.08163265306122448,0.061224489795918366,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;49;214716984,214832657,214717003,214717007,214716982,214832653,214832655,214716986,214717005,214716928,214716932,214716926,214716930,214716965,214716988,214716990,214716935,214716971,214716973,214717867,214702826,214716667,214600492,214819509,214826621,214696987,214552382,214552385,214685754,214843916,214842433,214843903,214840877,214685422,214685792,214821296,214691336,214639192,214533050,214585695,214559317,214650508,214554982,214583846,214548103,214556861,214709587,214557416,214753513,214532567;1.0,0.8837209302325582,0.5658914728682171,0.5503875968992248,0.5348837209302325,0.49612403100775193,0.4728682170542636,0.32558139534883723,0.27906976744186046,0.24806201550387597,0.13953488372093023,0.12403100775193798,0.12403100775193798,0.11627906976744186,0.10852713178294573,0.10077519379844961,0.09302325581395349,0.09302325581395349,0.08527131782945736,0.08527131782945736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;50;214840378,214820261,214691428,214691293,214839313,214691390,214820233,214684513,214717260,214828987,214601407,214826912,214826810,214576500,214826955,214546102,214591588,214602605,214629339,214820842,214639192,214638590,214533050,214650508,214836542,214838370,214668287,214685792,214512425,214663942,214819464,214717824,214677877,214640424,214821296,214832282,214685422,214685754,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317;1.0,0.136986301369863,0.08904109589041095,0.0821917808219178,0.07534246575342465,0.0684931506849315,0.06164383561643835,0.06164383561643835,0.0547945205479452,0.0547945205479452,0.0547945205479452,0.0547945205479452,0.04794520547945205,0.04794520547945205,0.04794520547945205,0.04794520547945205,0.04794520547945205,0.0410958904109589,0.03424657534246575,0.03424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;51;214639903,214826835,214840378,214832282,214663942,214639192,214533050,214836542,214650508,214638590,214668287,214838370,214512425,214717824,214819464,214685792,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214748302,214821296,214685754,214685422,214687839,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214552385,214819723,214686532,214553730;1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;52;214629133,214544492,214638570,214629122,214534601,214629292,214629120,214629137,214638590,214668287,214591586,214533050,214836542,214650508,214832282,214639192,214512425,214663942,214819464,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214838370,214552385,214821296,214685792,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214819723,214685754,214685422,214748302,214686532;1.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;53;214629133,214544492,214638570,214629292,214629122,214629120,214638590,214534601,214695540,214629137,214832282,214533050,214836542,214650508,214668287,214821296,214838370,214512425,214663942,214819464,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214639192,214552385,214685792,214685422,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214748302,214685754,214832670,214686532;1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;54;214629122,214629133,214534601,214638570,214544492,214629292,214629120,214629137,214638590,214832282,214821296,214533050,214836542,214650508,214668287,214838370,214512425,214663942,214819464,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214639192,214552385,214685792,214685422,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214819723,214685754,214748302,214686532;1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;55;214629122,214629133,214534601,214638570,214544492,214629292,214629120,214629137,214638590,214832282,214821296,214533050,214836542,214650508,214668287,214838370,214512425,214663942,214819464,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214639192,214552385,214685792,214685422,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214819723,214685754,214748302,214686532;1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;56;214557607,214706441,214530665,214838750,214552682,214663942,214639192,214533050,214836542,214650508,214638590,214668287,214838370,214512425,214717824,214819464,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214821296,214685792,214819723,214691632,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691456,214685422,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214552385,214685754,214748302,214687839,214548103;1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;57;214557607,214706441,214530665,214838750,214552682,214663942,214639192,214533050,214836542,214650508,214638590,214668287,214838370,214512425,214717824,214819464,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214821296,214685792,214819723,214691632,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691456,214685422,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214552385,214685754,214748302,214687839,214548103;1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;58;214835126,214530665,214552682,214639702,214843871,214696423,214668275,214557607,214691441,214838737,214704180,214835117,214826625,214701787,214587328,214684702,214668287,214839864,214586876,214640424,214677877,214564693,214717824,214819464,214659013,214663942,214832670,214512425,214838370,214832282,214638590,214819723,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214552385,214685754,214685422,214685792,214821296,214639192,214533050,214836542;1.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.5,0.4166666666666667,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;59;214835126,214530665,214552682,214639702,214843871,214696423,214668275,214557607,214691441,214838737,214704180,214835117,214826625,214701787,214587328,214684702,214668287,214839864,214586876,214640424,214677877,214564693,214717824,214819464,214659013,214663942,214832670,214512425,214838370,214832282,214638590,214819723,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214552385,214685754,214685422,214685792,214821296,214639192,214533050,214836542;1.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.5,0.4166666666666667,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;60;214835126,214530665,214696423,214552682,214639702,214684702,214557607,214843871,214587328,214826625,214704180,214835117,214701787,214691441,214838737,214839864,214691456,214819464,214717824,214677877,214640424,214559317,214663942,214564693,214691632,214691630,214659013,214832670,214821026,214748302,214586876,214668287,214512425,214838370,214585695,214600492,214819509,214696987,214552382,214552385,214685754,214685422,214685792,214821296,214639192,214533050,214836542,214650508,214638590,214687839;1.0,0.6,0.5,0.3,0.3,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;61;214835126,214696423,214530665,214552682,214843871,214557607,214668275,214552687,214835117,214684702,214639702,214691441,214704180,214838737,214826625,214840378,214587328,214698902,214564693,214659013,214832670,214839864,214640424,214677877,214717824,214819464,214663942,214748302,214586876,214838370,214512425,214552385,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214685754,214687839,214685422,214685792,214821296,214639192,214533050,214836542,214650508;1.0,0.7,0.6,0.5,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;62;214557607,214706441,214530665,214838750,214552682,214663942,214639192,214533050,214836542,214650508,214638590,214668287,214838370,214512425,214717824,214819464,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214821296,214685792,214819723,214691632,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691456,214685422,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214552385,214685754,214748302,214687839,214548103;1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;63;214557607,214706441,214530665,214838750,214552682,214663942,214639192,214533050,214836542,214650508,214638590,214668287,214838370,214512425,214717824,214819464,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214821296,214685792,214819723,214691632,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691456,214685422,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214552385,214685754,214748302,214687839,214548103;1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;64;214629122,214629133,214534601,214638570,214544492,214629292,214629120,214629137,214638590,214832282,214821296,214533050,214836542,214650508,214668287,214838370,214512425,214663942,214819464,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214639192,214552385,214685792,214685422,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214819723,214685754,214748302,214686532;1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;65;214629133,214544492,214638570,214629292,214629122,214629120,214638590,214534601,214695540,214629137,214832282,214533050,214836542,214650508,214668287,214821296,214838370,214512425,214663942,214819464,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214639192,214552385,214685792,214685422,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214748302,214685754,214832670,214686532;1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;66;214629133,214544492,214638570,214629122,214534601,214629292,214629120,214629137,214638590,214668287,214591586,214533050,214836542,214650508,214832282,214639192,214512425,214663942,214819464,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214838370,214552385,214821296,214685792,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214819723,214685754,214685422,214748302,214686532;1.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;67;214819719,214819760,214819430,214748336,214601233,214819762,214820345,214820392,214819380,214586432,214819378,214800268,214684843,214725532,214827005,214819721,214826925,214706102,214820402,214717247,214552385,214639192,214638590,214836542,214668287,214821296,214533050,214685792,214650508,214685422,214838370,214685754,214832282,214716667,214552382,214587763,214548103,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214821026,214696987,214691630,214691632,214691456,214559317;1.0,0.34210526315789475,0.3157894736842105,0.27631578947368424,0.2631578947368421,0.25,0.18421052631578946,0.17105263157894737,0.15789473684210525,0.15789473684210525,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.11842105263157894,0.11842105263157894,0.11842105263157894,0.11842105263157894,0.09210526315789473,0.09210526315789473,0.09210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;68;214512611,214835120,214600989,214704180,214835713,214701787,214574145,214835285,214712237,214704182,214835126,214552687,214536440,214684702,214530703,214838366,214680371,214515842,214544355,214712235,214650508,214668287,214638590,214838370,214832282,214512425,214663942,214819464,214677877,214640424,214839864,214586876,214564693,214717824,214685792,214836542,214585695,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214600492,214533050,214819509,214696987;1.0,0.6486486486486487,0.5405405405405406,0.4864864864864865,0.40540540540540543,0.35135135135135137,0.32432432432432434,0.2972972972972973,0.2972972972972973,0.24324324324324326,0.24324324324324326,0.24324324324324326,0.24324324324324326,0.21621621621621623,0.1891891891891892,0.1891891891891892,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;69;214629122,214629133,214534601,214638570,214544492,214629292,214629120,214629137,214638590,214832282,214821296,214533050,214836542,214650508,214668287,214838370,214512425,214663942,214819464,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214639192,214552385,214685792,214685422,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214819723,214685754,214748302,214686532;1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496;70;214744779,214820394,214748287,214820458,214820812,214820456,214819770,214821032,214585397,214601231,214555492,214783357,214819599,214821279,214826955,214716116,214748336,214748319,214826799,214708370,214819464,214839864,214640424,214639192,214533050,214836542,214638590,214650508,214677877,214668287,214838370,214512425,214717824,214821296,214663942,214552382,214685792,214691456,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214559317,214685422,214716667,214585695;1.0,0.6826923076923077,0.5769230769230769,0.34615384615384615,0.33653846153846156,0.3076923076923077,0.2980769230769231,0.23076923076923078,0.20192307692307693,0.20192307692307693,0.19230769230769232,0.19230769230769232,0.16346153846153846,0.16346153846153846,0.15384615384615385,0.14423076923076922,0.14423076923076922,0.14423076923076922,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
